H3,DATA_DT,TURNO,RISCO,PRED,ERRO
88a813b20bfffff,2026-01-08 01:40:28.943943,0,15.0,14.99,0.010000229
88a813b20bfffff,2026-02-05 03:40:28.943943,0,60.0,46.62,13.380001
88a813b20bfffff,2025-12-31 12:10:28.943943,1,15.0,15.0,0.0
88a813b20bfffff,2026-01-22 10:40:28.943943,1,15.0,15.0,0.0
88a813b20bfffff,2026-01-20 14:10:28.943943,2,15.0,15.07,0.069999695
88a813b20bfffff,2026-03-12 14:10:28.943943,2,15.0,15.0,0.0
88a813b20bfffff,2026-02-22 21:10:28.943943,3,15.0,15.0,0.0
88a813b20dfffff,2026-01-20 01:40:28.943943,0,60.0,59.98,0.020000458
88a813b20dfffff,2026-02-17 01:40:28.943943,0,15.0,14.99,0.010000229
88a813b20dfffff,2026-02-20 14:10:28.943943,2,15.0,15.0,0.0
88a813b20dfffff,2026-03-07 16:10:28.943943,2,15.0,15.03,0.029999733
88a813b20dfffff,2026-01-10 23:10:28.943943,3,15.0,15.0,0.0
88a813b20dfffff,2026-03-08 21:10:28.943943,3,15.0,15.0,0.0
88a813b211fffff,2026-01-23 01:40:28.943943,0,15.0,15.0,0.0
88a813b211fffff,2026-02-20 04:40:28.943943,0,60.0,52.08,7.919998
88a813b211fffff,2026-02-27 00:40:28.943943,0,15.0,15.0,0.0
88a813b211fffff,2026-03-25 03:40:28.943943,0,15.0,15.0,0.0
88a813b211fffff,2026-02-01 09:40:28.943943,1,15.0,15.0,0.0
88a813b211fffff,2026-02-01 10:40:28.943943,1,15.0,15.0,0.0
88a813b211fffff,2026-02-14 14:10:28.943943,2,15.0,15.0,0.0
88a813b211fffff,2026-02-21 16:10:28.943943,2,15.0,15.13,0.13000011
88a813b211fffff,2026-04-04 13:40:28.943943,2,15.0,15.0,0.0
88a813b211fffff,2026-01-20 19:40:28.943943,3,60.0,59.59,0.40999985
88a813b211fffff,2026-03-07 22:40:28.943943,3,60.0,60.17,0.16999817
88a813b213fffff,2026-01-01 04:10:28.943943,0,15.0,15.0,0.0
88a813b213fffff,2026-01-25 03:40:28.943943,0,15.0,15.0,0.0
88a813b213fffff,2026-02-14 01:10:28.943943,0,15.0,15.0,0.0
88a813b213fffff,2026-02-27 08:40:28.943943,1,15.0,15.0,0.0
88a813b213fffff,2026-03-30 11:10:28.943943,1,15.0,14.99,0.010000229
88a813b213fffff,2026-02-23 13:10:28.943943,2,15.0,15.0,0.0
88a813b213fffff,2026-03-18 14:40:28.943943,2,15.0,15.0,0.0
88a813b213fffff,2026-04-03 20:10:28.943943,3,15.0,15.0,0.0
88a813b215fffff,2026-01-31 01:40:28.943943,0,15.0,15.0,0.0
88a813b215fffff,2026-02-22 04:10:28.943943,0,15.0,15.0,0.0
88a813b215fffff,2026-03-08 03:10:28.943943,0,15.0,15.0,0.0
88a813b215fffff,2026-01-29 12:10:28.943943,1,15.0,15.0,0.0
88a813b215fffff,2026-02-13 10:10:28.943943,1,15.0,15.0,0.0
88a813b215fffff,2026-02-13 10:40:28.943943,1,15.0,15.0,0.0
88a813b215fffff,2026-03-27 12:10:28.943943,1,15.0,15.0,0.0
88a813b215fffff,2025-12-31 15:40:28.943943,2,15.0,15.0,0.0
88a813b217fffff,2026-02-21 00:40:28.943943,0,60.0,58.85,1.1500015
88a813b217fffff,2026-03-10 04:40:28.943943,0,15.0,15.0,0.0
88a813b217fffff,2026-03-22 18:10:28.943943,2,15.0,15.0,0.0
88a813b217fffff,2026-01-17 22:10:28.943943,3,15.0,15.0,0.0
88a813b217fffff,2026-03-13 20:10:28.943943,3,15.0,15.0,0.0
88a813b219fffff,2026-01-29 04:40:28.943943,0,15.0,14.99,0.010000229
88a813b219fffff,2026-02-04 12:40:28.943943,1,15.0,15.0,0.0
88a813b219fffff,2025-12-27 13:10:28.943943,2,15.0,15.0,0.0
88a813b219fffff,2026-01-10 13:40:28.943943,2,15.0,15.0,0.0
88a813b219fffff,2026-03-15 19:10:28.943943,3,15.0,15.0,0.0
88a813b219fffff,2026-03-24 22:40:28.943943,3,15.0,15.0,0.0
88a813b21bfffff,2026-02-14 06:40:28.943943,0,15.0,15.0,0.0
88a813b21bfffff,2026-03-05 03:10:28.943943,0,60.0,52.62,7.380001
88a813b21bfffff,2026-02-14 09:10:28.943943,1,15.0,15.0,0.0
88a813b21bfffff,2026-02-21 12:10:28.943943,1,15.0,15.06,0.06000042
88a813b21bfffff,2026-03-07 20:10:28.943943,3,60.0,59.94,0.060001373
88a813b21dfffff,2026-01-12 05:10:28.943943,0,15.0,14.99,0.010000229
88a813b21dfffff,2026-04-03 01:40:28.943943,0,15.0,15.0,0.0
88a813b21dfffff,2025-12-28 10:40:28.943943,1,15.0,15.0,0.0
88a813b21dfffff,2026-02-08 12:10:28.943943,1,15.0,15.0,0.0
88a813b21dfffff,2025-12-24 23:40:28.943943,3,15.0,15.0,0.0
88a813b21dfffff,2026-03-01 23:10:28.943943,3,15.0,15.0,0.0
88a813b21dfffff,2026-03-02 20:40:28.943943,3,15.0,15.0,0.0
88a813b221fffff,2026-01-23 04:10:28.943943,0,15.0,15.0,0.0
88a813b221fffff,2026-01-28 10:10:28.943943,1,15.0,15.0,0.0
88a813b221fffff,2026-03-20 09:10:28.943943,1,15.0,14.93,0.069999695
88a813b221fffff,2026-04-06 07:10:28.943943,1,15.0,15.16,0.15999985
88a813b221fffff,2026-03-12 15:10:28.943943,2,15.0,15.0,0.0
88a813b223fffff,2025-12-24 12:10:28.943943,1,15.0,15.0,0.0
88a813b223fffff,2026-02-22 14:40:28.943943,2,15.0,15.0,0.0
88a813b223fffff,2026-03-01 15:40:28.943943,2,15.0,15.0,0.0
88a813b223fffff,2026-03-23 18:10:28.943943,2,15.0,15.0,0.0
88a813b223fffff,2026-04-03 14:40:28.943943,2,15.0,15.0,0.0
88a813b223fffff,2026-02-14 22:10:28.943943,3,15.0,15.0,0.0
88a813b225fffff,2026-02-16 05:10:28.943943,0,15.0,15.01,0.010000229
88a813b225fffff,2026-03-05 00:40:28.943943,0,60.0,55.26,4.7400017
88a813b225fffff,2026-03-21 06:40:28.943943,0,15.0,33.89,18.89
88a813b225fffff,2026-04-06 03:40:28.943943,0,60.0,58.64,1.3600006
88a813b225fffff,2026-01-12 10:10:28.943943,1,15.0,15.0,0.0
88a813b225fffff,2026-01-22 19:10:28.943943,3,15.0,15.0,0.0
88a813b225fffff,2026-02-25 19:10:28.943943,3,15.0,15.0,0.0
88a813b225fffff,2026-03-14 23:40:28.943943,3,15.0,15.0,0.0
88a813b225fffff,2026-03-18 22:40:28.943943,3,15.0,15.0,0.0
88a813b227fffff,2025-12-28 04:10:28.943943,0,15.0,15.01,0.010000229
88a813b227fffff,2026-01-21 05:40:28.943943,0,60.0,59.12,0.88000107
88a813b227fffff,2026-03-02 03:10:28.943943,0,15.0,15.01,0.010000229
88a813b227fffff,2026-01-02 10:10:28.943943,1,15.0,15.0,0.0
88a813b227fffff,2026-01-02 11:10:28.943943,1,15.0,15.0,0.0
88a813b227fffff,2026-01-19 08:10:28.943943,1,15.0,15.0,0.0
88a813b227fffff,2026-03-27 10:10:28.943943,1,15.0,15.0,0.0
88a813b227fffff,2026-03-29 21:40:28.943943,3,15.0,15.0,0.0
88a813b229fffff,2026-01-08 04:40:28.943943,0,15.0,14.99,0.010000229
88a813b229fffff,2026-03-16 05:10:28.943943,0,15.0,14.99,0.010000229
88a813b229fffff,2026-03-26 04:10:28.943943,0,15.0,14.99,0.010000229
88a813b229fffff,2026-01-18 10:10:28.943943,1,15.0,15.0,0.0
88a813b229fffff,2026-03-17 08:40:28.943943,1,15.0,15.0,0.0
88a813b229fffff,2026-02-02 16:10:28.943943,2,15.0,15.0,0.0
88a813b229fffff,2026-02-11 20:40:28.943943,3,15.0,15.0,0.0
88a813b229fffff,2026-03-29 22:10:28.943943,3,15.0,15.0,0.0
88a813b22bfffff,2026-01-18 02:40:28.943943,0,15.0,15.01,0.010000229
88a813b22bfffff,2026-01-26 01:40:28.943943,0,15.0,15.01,0.010000229
88a813b22bfffff,2026-01-30 05:10:28.943943,0,15.0,15.0,0.0
88a813b22bfffff,2026-02-14 03:10:28.943943,0,15.0,15.01,0.010000229
88a813b22bfffff,2026-02-16 01:10:28.943943,0,15.0,15.0,0.0
88a813b22bfffff,2026-02-25 01:40:28.943943,0,15.0,15.01,0.010000229
88a813b22bfffff,2026-02-11 08:40:28.943943,1,15.0,15.0,0.0
88a813b22bfffff,2026-03-01 12:10:28.943943,1,15.0,15.0,0.0
88a813b22bfffff,2026-03-04 08:10:28.943943,1,15.0,15.0,0.0
88a813b22bfffff,2026-03-08 18:40:28.943943,2,15.0,15.0,0.0
88a813b22bfffff,2026-02-26 20:10:28.943943,3,15.0,15.0,0.0
88a813b22dfffff,2025-12-29 05:10:28.943943,0,15.0,14.99,0.010000229
88a813b22dfffff,2026-01-08 01:10:28.943943,0,15.0,14.99,0.010000229
88a813b22dfffff,2026-02-12 06:40:28.943943,0,15.0,14.99,0.010000229
88a813b22dfffff,2026-03-15 02:40:28.943943,0,15.0,14.99,0.010000229
88a813b22dfffff,2026-01-17 08:40:28.943943,1,15.0,15.0,0.0
88a813b22dfffff,2026-02-06 12:40:28.943943,1,15.0,14.88,0.119999886
88a813b22dfffff,2026-03-17 07:40:28.943943,1,15.0,15.0,0.0
88a813b22dfffff,2026-03-28 08:10:28.943943,1,15.0,15.0,0.0
88a813b22dfffff,2026-03-01 17:10:28.943943,2,15.0,15.0,0.0
88a813b22dfffff,2025-12-25 20:40:28.943943,3,15.0,15.0,0.0
88a813b231fffff,2026-01-15 06:40:28.943943,0,15.0,15.01,0.010000229
88a813b231fffff,2026-01-27 05:40:28.943943,0,15.0,14.99,0.010000229
88a813b231fffff,2026-02-04 04:10:28.943943,0,15.0,15.0,0.0
88a813b231fffff,2026-03-04 00:10:28.943943,0,15.0,15.0,0.0
88a813b231fffff,2026-03-22 06:40:28.943943,0,15.0,15.0,0.0
88a813b231fffff,2026-03-18 10:40:28.943943,1,15.0,15.0,0.0
88a813b231fffff,2026-03-21 16:40:28.943943,2,15.0,15.06,0.06000042
88a813b231fffff,2026-03-31 16:10:28.943943,2,15.0,14.99,0.010000229
88a813b231fffff,2025-12-28 22:40:28.943943,3,15.0,15.0,0.0
88a813b233fffff,2026-01-27 06:10:28.943943,0,15.0,15.0,0.0
88a813b233fffff,2026-01-02 07:10:28.943943,1,15.0,15.0,0.0
88a813b233fffff,2026-01-12 09:10:28.943943,1,15.0,15.0,0.0
88a813b233fffff,2026-02-14 07:10:28.943943,1,15.0,15.0,0.0
88a813b233fffff,2026-02-15 08:10:28.943943,1,15.0,15.0,0.0
88a813b233fffff,2026-03-06 10:40:28.943943,1,15.0,14.96,0.03999996
88a813b233fffff,2025-12-23 13:40:28.943943,2,15.0,14.99,0.010000229
88a813b233fffff,2026-01-03 16:10:28.943943,2,15.0,15.0,0.0
88a813b233fffff,2026-03-12 14:40:28.943943,2,15.0,15.0,0.0
88a813b233fffff,2026-04-01 16:10:28.943943,2,15.0,15.0,0.0
88a813b233fffff,2026-02-22 23:10:28.943943,3,15.0,15.0,0.0
88a813b235fffff,2026-01-23 00:10:28.943943,0,15.0,15.01,0.010000229
88a813b235fffff,2026-02-11 06:40:28.943943,0,15.0,15.01,0.010000229
88a813b235fffff,2026-01-07 08:10:28.943943,1,15.0,15.04,0.03999996
88a813b235fffff,2026-03-14 07:40:28.943943,1,15.0,15.0,0.0
88a813b235fffff,2026-03-15 12:10:28.943943,1,15.0,15.0,0.0
88a813b235fffff,2026-01-28 13:10:28.943943,2,15.0,15.0,0.0
88a813b235fffff,2026-03-02 18:10:28.943943,2,15.0,15.0,0.0
88a813b235fffff,2026-01-22 21:40:28.943943,3,15.0,15.0,0.0
88a813b235fffff,2026-02-02 21:40:28.943943,3,15.0,15.0,0.0
88a813b237fffff,2026-01-03 04:40:28.943943,0,15.0,15.01,0.010000229
88a813b237fffff,2026-01-16 01:40:28.943943,0,15.0,15.01,0.010000229
88a813b237fffff,2026-02-11 04:10:28.943943,0,15.0,15.01,0.010000229
88a813b237fffff,2026-04-02 02:40:28.943943,0,15.0,15.01,0.010000229
88a813b237fffff,2026-01-08 12:40:28.943943,1,15.0,15.0,0.0
88a813b237fffff,2026-02-26 11:40:28.943943,1,15.0,15.0,0.0
88a813b237fffff,2025-12-23 19:40:28.943943,3,15.0,15.0,0.0
88a813b237fffff,2026-02-28 20:10:28.943943,3,15.0,15.0,0.0
88a813b239fffff,2026-01-31 04:10:28.943943,0,15.0,15.0,0.0
88a813b239fffff,2026-02-20 06:40:28.943943,0,15.0,22.16,7.16
88a813b239fffff,2026-03-20 00:10:28.943943,0,60.0,46.64,13.360001
88a813b239fffff,2026-01-19 15:10:28.943943,2,15.0,15.0,0.0
88a813b239fffff,2026-01-27 14:10:28.943943,2,15.0,15.0,0.0
88a813b239fffff,2026-03-30 15:40:28.943943,2,15.0,15.0,0.0
88a813b239fffff,2026-01-22 20:10:28.943943,3,15.0,15.0,0.0
88a813b239fffff,2026-02-16 20:10:28.943943,3,15.0,15.0,0.0
88a813b23bfffff,2026-01-07 03:10:28.943943,0,60.0,58.66,1.3400002
88a813b23bfffff,2026-01-21 04:40:28.943943,0,60.0,57.35,2.6500015
88a813b23bfffff,2026-01-27 00:40:28.943943,0,15.0,15.0,0.0
88a813b23bfffff,2026-02-09 02:40:28.943943,0,15.0,15.0,0.0
88a813b23bfffff,2026-02-25 05:10:28.943943,0,15.0,15.0,0.0
88a813b23bfffff,2026-03-11 06:10:28.943943,0,15.0,15.0,0.0
88a813b23bfffff,2026-04-04 00:10:28.943943,0,15.0,15.0,0.0
88a813b23bfffff,2026-02-10 23:40:28.943943,3,15.0,14.99,0.010000229
88a813b23dfffff,2026-01-05 02:10:28.943943,0,60.0,60.01,0.0099983215
88a813b23dfffff,2026-02-14 05:10:28.943943,0,15.0,15.01,0.010000229
88a813b23dfffff,2026-02-24 07:10:28.943943,1,15.0,15.0,0.0
88a813b23dfffff,2026-03-22 08:10:28.943943,1,15.0,15.0,0.0
88a813b23dfffff,2026-01-03 13:40:28.943943,2,15.0,15.0,0.0
88a813b241fffff,2026-01-27 05:10:28.943943,0,15.0,15.0,0.0
88a813b241fffff,2026-03-17 00:40:28.943943,0,15.0,14.99,0.010000229
88a813b241fffff,2026-03-30 04:40:28.943943,0,15.0,14.99,0.010000229
88a813b241fffff,2026-01-19 11:10:28.943943,1,15.0,15.0,0.0
88a813b241fffff,2026-02-03 11:40:28.943943,1,15.0,15.0,0.0
88a813b241fffff,2026-03-08 09:10:28.943943,1,15.0,15.0,0.0
88a813b241fffff,2026-01-02 15:10:28.943943,2,15.0,15.0,0.0
88a813b241fffff,2026-01-16 18:40:28.943943,2,15.0,15.0,0.0
88a813b241fffff,2026-03-25 16:10:28.943943,2,15.0,15.0,0.0
88a813b241fffff,2025-12-30 19:10:28.943943,3,15.0,15.0,0.0
88a813b241fffff,2026-02-06 22:40:28.943943,3,60.0,60.46,0.45999908
88a813b243fffff,2026-03-15 01:10:28.943943,0,15.0,15.0,0.0
88a813b243fffff,2026-04-06 05:10:28.943943,0,60.0,55.06,4.9399986
88a813b243fffff,2026-04-05 10:40:28.943943,1,15.0,15.17,0.17000008
88a813b243fffff,2026-01-16 15:10:28.943943,2,15.0,15.0,0.0
88a813b245fffff,2026-02-03 07:40:28.943943,1,15.0,15.0,0.0
88a813b245fffff,2026-01-04 17:10:28.943943,2,15.0,15.0,0.0
88a813b245fffff,2026-01-24 17:10:28.943943,2,15.0,15.0,0.0
88a813b247fffff,2026-02-02 05:10:28.943943,0,15.0,14.99,0.010000229
88a813b247fffff,2026-02-10 05:40:28.943943,0,15.0,14.99,0.010000229
88a813b247fffff,2026-01-25 12:10:28.943943,1,15.0,14.99,0.010000229
88a813b247fffff,2026-03-16 07:40:28.943943,1,15.0,14.99,0.010000229
88a813b247fffff,2026-03-19 09:10:28.943943,1,15.0,14.99,0.010000229
88a813b247fffff,2026-02-23 15:40:28.943943,2,15.0,15.0,0.0
88a813b247fffff,2025-12-28 19:40:28.943943,3,15.0,15.0,0.0
88a813b247fffff,2026-03-05 23:10:28.943943,3,60.0,60.37,0.36999893
88a813b249fffff,2026-02-10 10:40:28.943943,1,15.0,15.0,0.0
88a813b249fffff,2026-03-03 07:40:28.943943,1,15.0,15.0,0.0
88a813b249fffff,2026-03-05 07:10:28.943943,1,15.0,14.95,0.05000019
88a813b249fffff,2026-02-10 22:10:28.943943,3,15.0,15.0,0.0
88a813b249fffff,2026-03-28 19:10:28.943943,3,15.0,15.0,0.0
88a813b24bfffff,2025-12-30 02:10:28.943943,0,15.0,15.0,0.0
88a813b24bfffff,2026-03-01 21:10:28.943943,3,15.0,15.0,0.0
88a813b24dfffff,2026-01-03 02:10:28.943943,0,15.0,15.0,0.0
88a813b24dfffff,2026-02-01 05:40:28.943943,0,15.0,15.0,0.0
88a813b24dfffff,2026-02-10 06:40:28.943943,0,15.0,15.0,0.0
88a813b24dfffff,2026-01-05 07:10:28.943943,1,15.0,15.12,0.119999886
88a813b24dfffff,2026-01-18 09:40:28.943943,1,15.0,15.0,0.0
88a813b24dfffff,2026-02-18 08:10:28.943943,1,15.0,15.0,0.0
88a813b24dfffff,2026-04-03 11:40:28.943943,1,15.0,15.0,0.0
88a813b24dfffff,2025-12-29 17:10:28.943943,2,15.0,15.0,0.0
88a813b24dfffff,2026-03-15 17:10:28.943943,2,15.0,15.0,0.0
88a813b24dfffff,2026-01-13 19:10:28.943943,3,15.0,15.0,0.0
88a813b251fffff,2026-01-14 03:10:28.943943,0,15.0,15.0,0.0
88a813b251fffff,2026-01-25 06:40:28.943943,0,15.0,15.0,0.0
88a813b251fffff,2025-12-30 09:40:28.943943,1,15.0,15.0,0.0
88a813b251fffff,2026-04-06 10:10:28.943943,1,15.0,15.13,0.13000011
88a813b251fffff,2025-12-29 22:10:28.943943,3,15.0,15.0,0.0
88a813b253fffff,2026-01-07 12:10:28.943943,1,15.0,14.95,0.05000019
88a813b253fffff,2026-03-08 12:40:28.943943,1,15.0,15.0,0.0
88a813b253fffff,2026-02-22 22:40:28.943943,3,15.0,15.0,0.0
88a813b255fffff,2026-02-07 12:40:28.943943,1,15.0,14.98,0.020000458
88a813b255fffff,2026-03-19 19:40:28.943943,3,15.0,15.0,0.0
88a813b257fffff,2026-01-05 06:40:28.943943,0,15.0,23.21,8.209999
88a813b257fffff,2026-01-12 04:40:28.943943,0,15.0,14.99,0.010000229
88a813b257fffff,2026-01-31 00:10:28.943943,0,15.0,14.99,0.010000229
88a813b257fffff,2026-02-15 02:10:28.943943,0,15.0,14.99,0.010000229
88a813b257fffff,2026-03-15 17:40:28.943943,2,15.0,15.0,0.0
88a813b257fffff,2026-03-29 19:40:28.943943,3,15.0,15.0,0.0
88a813b259fffff,2026-03-14 02:10:28.943943,0,15.0,15.0,0.0
88a813b259fffff,2026-03-23 03:40:28.943943,0,15.0,15.0,0.0
88a813b259fffff,2026-01-14 11:40:28.943943,1,15.0,15.0,0.0
88a813b259fffff,2026-02-25 08:40:28.943943,1,15.0,15.0,0.0
88a813b259fffff,2026-02-05 13:10:28.943943,2,15.0,15.01,0.010000229
88a813b259fffff,2026-01-31 21:40:28.943943,3,15.0,15.0,0.0
88a813b259fffff,2026-02-12 22:10:28.943943,3,15.0,15.0,0.0
88a813b259fffff,2026-02-13 21:40:28.943943,3,15.0,15.0,0.0
88a813b25bfffff,2026-01-06 00:10:28.943943,0,60.0,55.78,4.220001
88a813b25bfffff,2026-02-11 03:10:28.943943,0,15.0,15.0,0.0
88a813b25bfffff,2026-04-06 00:10:28.943943,0,60.0,53.5,6.5
88a813b25bfffff,2026-04-02 10:40:28.943943,1,15.0,15.0,0.0
88a813b25bfffff,2026-02-02 13:10:28.943943,2,15.0,15.0,0.0
88a813b25bfffff,2026-03-04 16:10:28.943943,2,15.0,15.0,0.0
88a813b25bfffff,2026-02-20 23:40:28.943943,3,60.0,60.38,0.38000107
88a813b25dfffff,2026-01-13 04:40:28.943943,0,15.0,14.99,0.010000229
88a813b25dfffff,2026-02-13 04:10:28.943943,0,15.0,15.0,0.0
88a813b25dfffff,2026-03-08 00:10:28.943943,0,15.0,15.0,0.0
88a813b25dfffff,2026-03-25 04:10:28.943943,0,15.0,15.0,0.0
88a813b25dfffff,2026-03-02 15:40:28.943943,2,15.0,15.0,0.0
88a813b25dfffff,2025-12-27 22:40:28.943943,3,15.0,15.0,0.0
88a813b261fffff,2025-12-30 05:10:28.943943,0,15.0,14.99,0.010000229
88a813b261fffff,2026-02-18 00:10:28.943943,0,15.0,14.99,0.010000229
88a813b261fffff,2026-03-23 05:10:28.943943,0,15.0,14.99,0.010000229
88a813b261fffff,2026-01-16 07:40:28.943943,1,15.0,15.0,0.0
88a813b261fffff,2026-02-13 11:40:28.943943,1,15.0,15.0,0.0
88a813b261fffff,2025-12-26 16:10:28.943943,2,15.0,15.0,0.0
88a813b261fffff,2026-02-28 17:10:28.943943,2,15.0,15.0,0.0
88a813b261fffff,2026-01-28 19:40:28.943943,3,15.0,15.0,0.0
88a813b261fffff,2026-02-03 21:40:28.943943,3,15.0,15.0,0.0
88a813b263fffff,2026-03-18 03:10:28.943943,0,15.0,15.0,0.0
88a813b263fffff,2025-12-23 15:40:28.943943,2,15.0,15.0,0.0
88a813b263fffff,2026-01-31 15:10:28.943943,2,15.0,15.0,0.0
88a813b263fffff,2026-03-31 14:10:28.943943,2,15.0,15.0,0.0
88a813b263fffff,2025-12-27 19:40:28.943943,3,15.0,15.0,0.0
88a813b265fffff,2025-12-31 05:40:28.943943,0,15.0,15.0,0.0
88a813b265fffff,2026-02-27 10:40:28.943943,1,15.0,15.0,0.0
88a813b265fffff,2026-01-29 19:40:28.943943,3,15.0,15.0,0.0
88a813b267fffff,2026-01-08 00:10:28.943943,0,15.0,14.99,0.010000229
88a813b267fffff,2026-04-03 05:40:28.943943,0,15.0,14.99,0.010000229
88a813b267fffff,2025-12-30 10:10:28.943943,1,15.0,15.0,0.0
88a813b267fffff,2026-01-04 10:10:28.943943,1,15.0,15.0,0.0
88a813b267fffff,2026-01-31 10:10:28.943943,1,15.0,15.0,0.0
88a813b267fffff,2026-02-16 12:40:28.943943,1,15.0,15.0,0.0
88a813b267fffff,2026-02-20 11:40:28.943943,1,15.0,14.88,0.119999886
88a813b267fffff,2025-12-27 15:40:28.943943,2,15.0,15.0,0.0
88a813b267fffff,2025-12-28 20:10:28.943943,3,15.0,15.0,0.0
88a813b267fffff,2026-01-27 22:40:28.943943,3,15.0,15.0,0.0
88a813b269fffff,2026-02-22 01:40:28.943943,0,15.0,14.99,0.010000229
88a813b269fffff,2026-02-27 03:10:28.943943,0,15.0,14.99,0.010000229
88a813b269fffff,2026-03-26 01:10:28.943943,0,15.0,15.0,0.0
88a813b269fffff,2026-03-29 17:10:28.943943,2,15.0,15.0,0.0
88a813b26bfffff,2026-01-17 06:10:28.943943,0,15.0,14.99,0.010000229
88a813b26bfffff,2026-02-05 02:40:28.943943,0,60.0,55.96,4.040001
88a813b26bfffff,2026-03-19 18:10:28.943943,2,15.0,15.0,0.0
88a813b26bfffff,2026-04-03 16:10:28.943943,2,15.0,15.0,0.0
88a813b26bfffff,2026-02-21 20:10:28.943943,3,60.0,59.98,0.020000458
88a813b26dfffff,2025-12-24 00:40:28.943943,0,15.0,15.0,0.0
88a813b26dfffff,2026-01-10 01:10:28.943943,0,15.0,15.0,0.0
88a813b26dfffff,2026-01-18 06:40:28.943943,0,15.0,15.0,0.0
88a813b26dfffff,2026-01-31 05:40:28.943943,0,15.0,14.99,0.010000229
88a813b26dfffff,2026-02-02 03:10:28.943943,0,15.0,15.0,0.0
88a813b26dfffff,2026-02-18 02:10:28.943943,0,15.0,15.0,0.0
88a813b26dfffff,2026-03-30 03:40:28.943943,0,15.0,14.99,0.010000229
88a813b26dfffff,2025-12-27 11:40:28.943943,1,15.0,15.0,0.0
88a813b26dfffff,2026-01-02 12:10:28.943943,1,15.0,15.0,0.0
88a813b26dfffff,2026-03-04 08:40:28.943943,1,15.0,15.0,0.0
88a813b26dfffff,2026-03-16 12:10:28.943943,1,15.0,15.0,0.0
88a813b26dfffff,2026-02-12 15:40:28.943943,2,15.0,15.0,0.0
88a813b26dfffff,2026-04-01 17:40:28.943943,2,15.0,15.0,0.0
88a813b26dfffff,2026-01-20 22:40:28.943943,3,60.0,59.78,0.22000122
88a813b26dfffff,2026-02-04 21:40:28.943943,3,15.0,15.0,0.0
88a813b26dfffff,2026-02-05 20:40:28.943943,3,60.0,60.79,0.7900009
88a813b26dfffff,2026-02-23 19:10:28.943943,3,15.0,15.0,0.0
88a813b26dfffff,2026-03-24 23:10:28.943943,3,15.0,15.0,0.0
88a813b281fffff,2025-12-28 04:40:28.943943,0,15.0,15.0,0.0
88a813b281fffff,2026-04-01 10:40:28.943943,1,15.0,15.0,0.0
88a813b283fffff,2026-01-12 15:10:28.943943,2,15.0,15.0,0.0
88a813b283fffff,2026-04-01 21:10:28.943943,3,15.0,15.0,0.0
88a813b285fffff,2026-02-28 03:10:28.943943,0,15.0,15.0,0.0
88a813b285fffff,2026-01-16 10:40:28.943943,1,15.0,15.0,0.0
88a813b285fffff,2026-02-03 18:40:28.943943,2,15.0,15.0,0.0
88a813b285fffff,2026-02-26 13:40:28.943943,2,15.0,15.0,0.0
88a813b285fffff,2025-12-31 20:10:28.943943,3,15.0,15.0,0.0
88a813b285fffff,2026-01-19 22:40:28.943943,3,15.0,15.0,0.0
88a813b285fffff,2026-02-08 19:40:28.943943,3,15.0,15.01,0.010000229
88a813b285fffff,2026-03-02 23:40:28.943943,3,15.0,15.01,0.010000229
88a813b285fffff,2026-03-28 22:10:28.943943,3,15.0,15.0,0.0
88a813b287fffff,2026-02-25 01:10:28.943943,0,15.0,15.0,0.0
88a813b287fffff,2026-02-05 12:10:28.943943,1,15.0,14.97,0.029999733
88a813b289fffff,2026-01-15 02:40:28.943943,0,15.0,15.0,0.0
88a813b289fffff,2026-01-20 04:10:28.943943,0,60.0,49.95,10.049999
88a813b28bfffff,2026-02-25 11:40:28.943943,1,15.0,15.0,0.0
88a813b28bfffff,2026-04-06 12:40:28.943943,1,15.0,15.19,0.18999958
88a813b28bfffff,2026-03-28 23:40:28.943943,3,15.0,15.0,0.0
88a813b28dfffff,2026-03-01 01:40:28.943943,0,15.0,15.0,0.0
88a813b28dfffff,2026-03-12 08:10:28.943943,1,15.0,15.0,0.0
88a813b28dfffff,2026-03-04 18:10:28.943943,2,15.0,15.0,0.0
88a813b295fffff,2026-01-23 03:40:28.943943,0,15.0,14.99,0.010000229
88a813b295fffff,2026-02-08 08:10:28.943943,1,15.0,15.0,0.0
88a813b295fffff,2026-03-22 20:10:28.943943,3,15.0,15.01,0.010000229
88a813b295fffff,2026-03-25 22:10:28.943943,3,15.0,15.0,0.0
88a813b29bfffff,2026-01-08 23:40:28.943943,3,15.0,15.0,0.0
88a813b2a1fffff,2026-03-02 04:10:28.943943,0,15.0,15.0,0.0
88a813b2a1fffff,2026-01-15 17:40:28.943943,2,15.0,15.0,0.0
88a813b2a1fffff,2026-03-25 20:40:28.943943,3,15.0,15.0,0.0
88a813b2a5fffff,2026-03-29 00:10:28.943943,0,15.0,15.0,0.0
88a813b2a5fffff,2026-01-28 07:40:28.943943,1,15.0,15.0,0.0
88a813b2a9fffff,2026-03-07 11:10:28.943943,1,15.0,14.96,0.03999996
88a813b2a9fffff,2026-03-02 16:10:28.943943,2,15.0,15.0,0.0
88a813b2a9fffff,2026-01-25 21:10:28.943943,3,15.0,15.01,0.010000229
88a813b2abfffff,2026-04-01 00:10:28.943943,0,15.0,15.0,0.0
